PlanetNaturalId,HasLocalMarket,HasChamberOfCommerce,HasWarehouse,HasAdministrationCenter,HasShipyard,Gravity,Temperature,Pressure,Fertility,Surface
OS-550d,False,False,False,False,False,1.1552631855010986,-152.26556396484375,21.477643966674805,-1,True
QQ-033d,False,False,False,False,False,0.8733181357383728,-175.46615600585938,0.5117448568344116,-1,False
LS-621b,False,False,False,False,False,0.7683067917823792,179.5941619873047,1.745804786682129,-1,True
ZK-357c,False,False,False,False,False,0.6242571473121643,-166.9850311279297,0.005771290045231581,-1,True
CH-913i,False,False,False,False,False,1.413027048110962,-220.3044891357422,1.3907012939453125,-1,False
YP-922c,False,False,False,False,False,1.0121862888336182,-178.61367797851562,44.092071533203125,-1,True
XH-556f,False,False,False,False,False,2.726649761199951,-241.34555053710938,1.6347767114639282,-1,False
GY-986f,False,False,False,False,False,0.7850101590156555,-204.74977111816406,0.5824525356292725,-1,False
SL-027f,False,False,False,False,False,1.37642240524292,-203.58554077148438,1.4665770530700684,-1,False
IC-945a,False,False,False,False,False,0.5649405717849731,559.1445922851562,2.1247339248657227,-1,True
NL-506e,False,False,False,False,False,0.7807489633560181,-178.35389709472656,1.7329912185668945,-1,False
RC-796e,False,False,False,False,False,0.626038670539856,-142.7471160888672,1.3309142589569092,-1,False
AU-709c,False,False,False,False,False,0.6566161513328552,-96.36575317382812,0.045303039252758026,-1,True
UV-062a,False,False,False,False,False,0.9710378646850586,86.48773193359375,5.547961711883545,-1,True
YP-131e,False,False,False,False,False,1.5566974878311157,-208.57205200195312,1.2636209726333618,-1,False
RV-084g,False,False,False,False,False,2.463811159133911,-209.6502227783203,1.1303409337997437,-1,False
NL-881c,False,False,False,False,False,1.4157843589782715,-66.4007797241211,4.598855495452881,-1,True
XG-452g,False,False,False,False,False,1.8330423831939697,-101.2232666015625,1.868669033050537,-1,False
OF-935c,False,False,False,False,False,0.9504069089889526,-128.34547424316406,1.5189822912216187,-1,False
UP-573c,False,False,False,False,False,1.195462942123413,-179.53207397460938,14.634856224060059,-1,True
YI-209e,False,False,False,False,False,0.9695212841033936,-217.8082733154297,7.48483943939209,-1,True
QQ-033f,False,False,False,False,False,2.235614538192749,-218.72767639160156,1.6573430299758911,-1,False
PD-754g,False,False,False,False,False,2.958648920059204,-174.5201873779297,1.234139084815979,-1,False
JS-572i,False,False,False,False,False,1.43943190574646,-222.31637573242188,1.7166507244110107,-1,False
YI-715b,True,True,True,True,True,0.7291059494018555,39.102752685546875,0.8963815569877625,0.2662469148635864,True
YP-819b,False,False,False,False,False,0.5769937038421631,-148.0268096923828,0.8319392800331116,-1,True
QF-930b,False,True,True,True,False,0.8395946025848389,19.020584106445312,1.2944934368133545,-0.1980779767036438,True
SE-052f,False,False,False,False,False,2.0928614139556885,-219.51602172851562,1.5144814252853394,-1,False
YP-819a,False,False,False,False,False,0.5794474482536316,-139.5599365234375,2.039876937866211,-1,True
UV-062d,False,False,False,False,False,1.1247000694274902,-105.22189331054688,29.453018188476562,-1,True
YP-131c,False,False,False,False,False,0.8551381826400757,-179.95526123046875,10.252084732055664,-1,True
AM-462f,False,False,False,False,False,2.081627607345581,-170.76580810546875,0.9858267903327942,-1,False
YI-265a,False,False,False,False,False,0.8124400973320007,360.73583984375,14.258190155029297,-1,True
UV-062e,False,False,False,False,False,1.0476675033569336,-142.91552734375,0.8740737438201904,-1,True
OT-115c,False,False,False,False,False,1.1050564050674438,-62.35567855834961,31.8793888092041,-1,True
JK-749a,False,False,False,False,False,0.3384012281894684,-137.7870330810547,0.21572382748126984,-1,True
YI-209f,False,False,False,False,False,0.6558395624160767,-186.49484252929688,0.7938312888145447,-1,False
GY-986c,False,False,False,False,False,0.699326753616333,-172.21812438964844,15.717193603515625,-1,True
OS-550e,False,False,False,False,False,1.4516605138778687,-210.09466552734375,104.5619888305664,-1,True
XD-492a,False,False,False,False,False,1.3729877471923828,65.9219970703125,153.69912719726562,-1,True
JS-572e,False,False,False,False,False,0.3994153141975403,-101.42192840576172,1.9583978652954102,-1,False
QQ-033g,False,False,False,False,False,0.950730562210083,-228.43409729003906,1.41797935962677,-1,False
OS-550c,False,False,False,False,False,0.9604429602622986,-172.84104919433594,10.1742525100708,-1,True
YP-819c,False,False,False,False,False,0.765853226184845,-204.11993408203125,5.7071733474731445,-1,True
YI-209g,False,False,False,False,False,1.316199541091919,-238.17938232421875,1.6501741409301758,-1,False
GY-986g,False,False,False,False,False,1.8358415365219116,-209.26177978515625,1.2113720178604126,-1,False
RV-084f,False,False,False,False,False,1.3921641111373901,-160.4022216796875,1.3557840585708618,-1,False
WO-052i,False,False,False,False,False,1.1873568296432495,-187.25682067871094,1.5022711753845215,-1,False
WO-617b,False,False,False,False,False,1.1761980056762695,85.28347778320312,6.181079864501953,-1,True
JS-570i,False,True,True,True,False,1.2603724002838135,-242.8582763671875,0.22827450931072235,-1,True
UQ-965b,False,False,False,False,False,0.8286586999893188,95.1495132446289,9.307783126831055,-1,True
UQ-965a,False,False,False,False,False,0.5799515843391418,274.4941101074219,1.6214392185211182,-1,True
RV-084c,False,False,False,False,False,0.5505669116973877,-6.308533191680908,6.6230387687683105,-1,True
CH-913h,False,False,False,False,False,2.5731282234191895,-178.69189453125,1.5078221559524536,-1,False
NG-574b,False,True,False,True,False,0.45718076825141907,-5.584234237670898,0.019204098731279373,-1,True
CH-913c,False,False,False,False,False,0.2930036187171936,63.238162994384766,0.07448764145374298,-1,True
RC-796d,False,False,False,False,False,1.5870238542556763,-162.99429321289062,0.0847911462187767,-1,True
YI-280e,True,True,True,True,False,1.169331669807434,-31.017654418945312,35.73541259765625,-1,True
UV-135b,False,True,True,True,False,1.2737842798233032,-95.69074249267578,0.5090042352676392,-1,True
JS-572j,False,False,False,False,False,0.38078898191452026,-244.73251342773438,0.037048567086458206,-1,True
ZV-896f,False,False,False,False,False,2.1885719299316406,-176.6122283935547,1.5144093036651611,-1,False
YP-922b,False,False,False,False,False,0.620404064655304,-71.02297973632812,3.944014072418213,-1,True
XG-452h,False,False,False,False,False,1.5037693977355957,-154.82489013671875,1.507481575012207,-1,False
RV-084h,False,False,False,False,False,1.352637767791748,-210.4087371826172,1.2039028406143188,-1,False
YP-819d,False,False,False,False,False,1.3182694911956787,-196.1349334716797,0.3529024124145508,-1,True
RC-796f,False,False,False,False,False,1.5844032764434814,-190.23342895507812,1.3547664880752563,-1,False
UV-062f,False,False,False,False,False,1.529888391494751,-125.32928466796875,558.5848388671875,-1,True
WB-501a,False,False,False,False,False,0.9534891247749329,263.8590087890625,12.034477233886719,-1,True
DW-161a,False,False,False,False,False,0.9094314575195312,449.9929504394531,3.8534414768218994,-1,True
XG-452d,False,False,False,False,False,0.5743826627731323,189.23883056640625,1.9978865385055542,-1,False
PD-754h,False,False,False,False,False,1.1838884353637695,-183.2023162841797,1.6827911138534546,-1,False
RV-084e,False,False,False,False,False,1.0117567777633667,-122.01595306396484,0.012317229993641376,-1,True
DW-161b,False,False,False,False,False,0.3918013870716095,106.7767105102539,0.342894047498703,-1,True
GH-459e,False,True,False,True,False,1.5710997581481934,-202.78799438476562,1.586930274963379,-1,False
AM-371a,False,False,False,False,False,0.9710929989814758,491.818603515625,51.56914520263672,-1,True
UB-808e,False,True,False,True,False,0.2795175313949585,-179.40029907226562,0.13236305117607117,-1,True
SE-110e,False,True,True,True,False,1.6763052940368652,-209.40602111816406,1.1974523067474365,-1,False
YP-819e,False,False,False,False,False,2.220167398452759,-224.43373107910156,127.83670043945312,-1,True
PD-754a,False,False,False,False,False,0.841688334941864,608.0296630859375,1.9081562757492065,-1,True
YI-265h,False,False,False,False,False,2.710900068283081,-208.8318328857422,0.9601420164108276,-1,False
RV-854d,False,True,False,True,False,0.9033322334289551,-20.507102966308594,72.09716033935547,-1,True
SO-715b,True,True,True,True,False,0.4424920380115509,-27.46451187133789,0.6025874614715576,-1,True
UQ-965c,False,False,False,False,False,1.3871840238571167,-17.627445220947266,8.044190406799316,-1,True
BS-658g,False,False,False,False,False,1.7566176652908325,-224.67401123046875,1.2703510522842407,-1,False
AM-371b,False,False,False,False,False,0.5237025022506714,320.3777160644531,2.3858444690704346,-1,True
YK-005a,False,True,True,False,False,0.5618919134140015,128.778076171875,1.7151601314544678,-1,True
UQ-965e,False,False,False,False,False,1.3007334470748901,-124.10641479492188,19.75873565673828,-1,True
UV-795h,False,True,False,True,False,1.2895429134368896,-245.59152221679688,1.427761197090149,-1,False
SL-542e,False,False,False,False,False,0.9533957839012146,-61.626468658447266,9.190839767456055,-1,True
YI-265f,False,False,False,False,False,0.6565989851951599,-133.9080352783203,0.6492671966552734,-1,False
SO-122g,False,False,False,False,False,1.9019585847854614,-221.8710174560547,0.5537126064300537,-1,False
XH-594f,False,False,False,False,False,2.150921106338501,-183.6270751953125,1.7647067308425903,-1,False
UB-282h,False,False,False,False,False,2.283634662628174,-163.88229370117188,1.8056929111480713,-1,False
YP-131a,False,False,False,False,False,1.170865535736084,70.65276336669922,55.02461624145508,-1,True
YI-265e,False,False,False,False,False,1.4283876419067383,-161.3489532470703,70.70780944824219,-1,True
YP-922a,False,False,False,False,False,0.9880180358886719,-33.82680892944336,21.913267135620117,-1,True
UQ-965g,False,False,False,False,False,2.189110279083252,-174.05966186523438,1.29866623878479,-1,False
QQ-786a,False,False,False,True,False,0.8928433060646057,99.91947937011719,3.2590854167938232,-1,True
YI-209j,False,False,False,False,False,0.8109915852546692,-259.57440185546875,9.022350311279297,-1,True
LS-271f,False,False,False,False,False,1.703631043434143,-190.7127685546875,0.8987328410148621,-1,False
XD-492c,False,False,False,False,False,0.9498537182807922,-176.06422424316406,12.814767837524414,-1,True
JK-749e,False,False,False,False,False,1.8369165658950806,-237.5030975341797,1.9888721704483032,-1,False
YP-131d,False,False,False,False,False,1.5957847833633423,-153.09837341308594,76.00524139404297,-1,True
LS-483c,False,False,False,False,False,0.8367420434951782,88.25633239746094,0.19454509019851685,-1,True
JS-572f,False,False,False,False,False,1.0965889692306519,-168.37181091308594,1.5148688554763794,-1,False
QQ-033e,False,False,False,False,False,1.2452678680419922,-237.9335479736328,1.3839064836502075,-1,False
NL-881a,False,False,False,False,False,0.3574743866920471,65.29359436035156,0.00016022680210880935,-1,True
NL-506a,False,False,False,False,False,0.6138240694999695,-121.67829895019531,0.07959138602018356,-1,True
OS-550f,False,False,False,False,False,0.6660473346710205,-225.2931671142578,1.4888226985931396,-1,False
UP-573b,False,False,False,False,False,0.8897607922554016,-95.98477935791016,1.9554805755615234,-1,True
JK-749c,False,False,False,False,False,0.5261939167976379,-223.83824157714844,1.2837015390396118,-1,False
OF-586b,True,True,True,True,False,0.47872260212898254,-5.095769882202148,1.8772681951522827,-1,True
NG-114c,False,True,False,True,False,0.9491813778877258,-3.0663015842437744,1.7108954191207886,-1,True
WO-617e,False,False,False,False,False,2.187819719314575,-161.22528076171875,0.6354357600212097,-1,False
XD-492d,False,False,False,False,False,0.8135223388671875,-199.79147338867188,5.366697311401367,-1,True
CH-913f,False,False,False,False,False,0.6178153157234192,-140.8275909423828,0.9128082394599915,-1,False
LG-672a,False,True,True,True,False,0.9001621603965759,-131.2125701904297,4.247572422027588,-1,True
PD-754b,False,False,False,False,False,1.0337307453155518,380.04302978515625,75.97905731201172,-1,True
OS-550g,False,False,False,False,False,1.2654328346252441,-220.9850311279297,0.9899888634681702,-1,False
CH-913e,False,False,False,False,False,0.7979117035865784,-123.8514633178711,4.889551639556885,-1,True
KW-358f,False,False,False,False,False,1.7173126935958862,-235.99740600585938,0.8367045521736145,-1,False
KI-439c,False,False,False,False,False,1.091723084449768,-145.58193969726562,77.26360321044922,-1,True
KW-358i,False,False,False,False,False,0.8352858424186707,-245.17974853515625,3.889010429382324,-1,True
QJ-650c,True,True,True,True,False,0.6348448395729065,41.32874298095703,0.11603565514087677,-1,True
JS-572h,False,False,False,False,False,2.510188579559326,-211.1354217529297,1.0480066537857056,-1,False
AM-429a,False,False,False,False,False,0.9006735682487488,341.4331970214844,11.137567520141602,-1,True
JK-749b,False,False,False,False,False,0.8754531145095825,-168.52076721191406,17.498310089111328,-1,True
AM-429f,False,False,False,False,False,1.589089035987854,-167.34925842285156,1.5286974906921387,-1,False
CH-364e,False,False,False,False,False,2.3766403198242188,-122.1434555053711,0.7101486921310425,-1,False
WO-452a,False,False,False,False,False,0.3089199364185333,111.03167724609375,0.00009604787919670343,-1,True
WO-617c,False,False,False,False,False,0.5603172183036804,-6.838073253631592,0.966396152973175,-1,True
CB-282b,False,True,True,True,True,1.3926703929901123,-3.013592481613159,8.66292953491211,-1,True
CH-364d,False,False,False,False,False,0.8322240114212036,-84.37776184082031,1.4476354122161865,-1,False
AM-429h,False,False,False,False,False,1.0820947885513306,-213.6427459716797,0.721291720867157,-1,False
CH-364a,False,False,False,False,False,0.4784806966781616,541.0929565429688,1.6524205207824707,-1,True
PD-175b,True,True,True,True,False,1.2832897901535034,0.9521443843841553,2.612708806991577,-1,True
FW-039a,False,False,False,False,False,0.9752070903778076,111.08252716064453,0.07733847200870514,-1,True
DW-835a,False,False,False,False,False,0.5592115521430969,84.33346557617188,0.06185252591967583,-1,True
CH-364b,False,False,False,False,False,1.3210442066192627,494.3349304199219,1.3991378545761108,-1,True
UV-135a,False,True,True,True,False,0.27165380120277405,-131.84658813476562,0.01067943312227726,-1,True
TO-392d,True,True,True,True,True,1.132895827293396,-101.83441162109375,43.71327209472656,-1,True
XD-492b,False,False,False,False,False,1.3630975484848022,-153.06265258789062,52.348609924316406,-1,True
PD-754e,False,False,False,False,False,1.1779683828353882,-106.07652282714844,10.362106323242188,-1,True
OY-569b,True,True,True,True,False,0.38565948605537415,44.243858337402344,0.12572349607944489,-1,True
FW-129e,True,True,True,True,False,1.431365966796875,-147.19541931152344,43.16267013549805,-1,True
IY-816e,False,True,True,True,False,1.7066930532455444,-152.05841064453125,0.4733133316040039,-1,True
AM-429d,False,False,False,False,False,0.4439888000488281,-82.39049530029297,0.6990676522254944,-1,False
PB-519a,True,True,True,True,False,0.7301514148712158,15.71650218963623,0.22288621962070465,-1,True
AM-429b,False,False,False,False,False,0.7897166013717651,110.60639190673828,57.517784118652344,-1,True
CH-364f,False,False,False,False,False,1.8179892301559448,-140.2447509765625,1.0253647565841675,-1,False
OY-799c,False,True,True,True,False,0.43266788125038147,1.0802680253982544,0.010816389694809914,-1,True
AM-371c,False,False,False,False,False,0.4588558077812195,-39.95948791503906,1.0526713132858276,-1,False
BS-658h,False,False,False,False,False,2.475165367126465,-247.6826934814453,0.8370081782341003,-1,False
CH-364g,False,False,False,False,False,1.3855522871017456,-168.46995544433594,1.2661426067352295,-1,False
OT-889d,True,True,True,True,False,0.8195748329162598,-101.01243591308594,0.3684564232826233,-1,True
CH-364c,False,False,False,False,False,0.6029800176620483,148.522705078125,5.806630611419678,-1,True
FW-039b,False,False,False,False,False,1.1918003559112549,-59.768672943115234,1.749786376953125,-1,True
UV-062b,False,False,False,False,False,1.4324462413787842,-3.5294580459594727,43.724788665771484,-1,True
AM-429c,False,False,False,False,False,1.578932285308838,54.59442901611328,72.1661148071289,-1,True
FW-039c,False,False,False,False,False,0.6097800135612488,-36.5889892578125,1.9734206199645996,-1,True
WB-501c,False,False,False,False,False,0.6284565329551697,-85.20355224609375,0.42580798268318176,-1,True
CH-913j,False,False,False,False,False,0.7730286121368408,-242.44114685058594,0.5680550932884216,-1,True
LB-428c,False,True,True,True,False,1.2910335063934326,-64.22322082519531,11.057406425476074,-1,True
RV-084d,False,False,False,False,False,1.3550959825515747,-92.59575653076172,44.25493240356445,-1,True
UQ-965h,False,False,False,False,False,1.7425026893615723,-187.6419219970703,0.7764462828636169,-1,False
OF-208b,True,True,True,True,False,1.1668496131896973,90.3647689819336,1.9675278663635254,-1,True
XG-430c,True,True,True,True,False,0.3620246350765228,42.28370666503906,0.7027679681777954,-1,True
ZV-639e,True,True,True,True,False,2.5843870639801025,-168.1003875732422,0.9742738008499146,-1,False
KI-439a,False,False,False,False,False,0.9929319024085999,116.80204772949219,18.16312026977539,-1,True
KQ-187a,False,False,False,False,False,0.8100337386131287,176.7703399658203,2.699416399002075,-1,True
LS-621a,False,False,False,False,False,0.3018745481967926,347.7838134765625,0.07966975122690201,-1,True
OF-552b,True,True,True,True,False,1.3582955598831177,-15.848570823669434,110.77336883544922,-1,True
YI-683e,True,True,True,True,False,0.34263163805007935,-136.6398468017578,0.004689822904765606,-1,True
LS-483b,False,False,False,False,False,0.9408637881278992,97.93515014648438,4.152655601501465,-1,True
LS-123a,False,False,False,False,False,0.9353824853897095,345.8037414550781,0.1484246402978897,-1,True
LS-271c,False,False,False,False,False,0.7370712757110596,-98.43362426757812,0.15357118844985962,-1,True
NL-881d,False,False,False,False,False,0.46115583181381226,-116.00497436523438,0.018675195053219795,-1,True
OT-442c,False,False,False,False,False,0.24663187563419342,-34.44401550292969,0.021238330751657486,-1,True
KQ-187b,False,False,False,False,False,0.6364537477493286,93.73269653320312,3.5773589611053467,-1,True
BS-658i,False,False,False,False,False,0.9885236620903015,-252.7146453857422,0.713279664516449,-1,False
UI-206g,False,False,False,False,False,2.160494804382324,-226.94606018066406,0.5438228845596313,-1,False
XV-374g,False,True,False,True,False,1.561691164970398,-192.3914794921875,1.4423439502716064,-1,False
AM-429e,False,False,False,False,False,1.0075855255126953,-105.76113891601562,0.6201338768005371,-1,False
UV-062c,False,False,False,False,False,1.2409294843673706,-62.24943161010742,0.5007563829421997,-1,True
DW-835b,False,False,False,False,False,1.3252732753753662,185.97584533691406,74.75914001464844,-1,True
RV-084i,False,False,False,False,False,1.4844331741333008,-211.1517791748047,57.981353759765625,-1,True
AM-429g,False,False,False,False,False,1.8361483812332153,-194.61386108398438,0.5410495400428772,-1,False
SE-110d,True,True,True,True,False,0.9581461548805237,-202.32260131835938,0.17646385729312897,-1,True
PB-296e,False,False,False,False,False,1.1034481525421143,-25.24164581298828,0.5337632298469543,-1,True
EZ-969a,False,False,False,False,False,0.8267684578895569,222.43247985839844,1.5241116285324097,-1,True
DW-835d,False,False,False,False,False,0.8119164109230042,-179.7855682373047,3.5301971435546875,-1,True
UQ-965f,False,False,False,False,False,1.103881597518921,-119.6739501953125,1.710641860961914,-1,False
AM-429i,False,False,False,False,False,0.7040421366691589,-234.38108825683594,11.829297065734863,-1,True
AM-371d,False,False,False,False,False,0.539244532585144,-83.31330871582031,1.0399372577667236,-1,False
AM-371e,False,False,False,False,False,0.6368704438209534,-154.7367401123047,0.9645881652832031,-1,False
XH-083b,False,False,False,False,False,0.8674913644790649,-151.49725341796875,4.725098133087158,-1,True
RY-780b,False,False,False,False,False,0.9903323650360107,-12.51262092590332,3.803983688354492,-1,True
BS-865g,False,True,False,False,False,0.8559733033180237,-206.3332977294922,1.335759162902832,-1,False
QJ-149f,False,False,False,False,False,0.8147855997085571,-133.56832885742188,1.64751136302948,-1,False
KQ-187e,False,False,False,False,False,2.1451563835144043,-186.88650512695312,0.6870420575141907,-1,False
LG-430e,False,True,False,True,False,0.4980109632015228,-118.04267120361328,0.02755952998995781,-1,True
EZ-969b,False,False,False,False,False,0.8952991366386414,-8.789788246154785,17.49094009399414,-1,True
YW-685d,True,True,True,False,False,0.7730918526649475,-205.1233673095703,1.5645171403884888,-1,False
PB-519d,False,False,False,False,False,0.31603384017944336,-170.73849487304688,0.03753400966525078,-1,True
PB-951h,False,False,False,False,False,2.758330821990967,-217.07582092285156,1.8320392370224,-1,False
UV-062g,False,False,False,False,False,2.0591559410095215,-183.04981994628906,0.7099227905273438,-1,False
PB-994h,False,False,False,False,False,0.9941757917404175,-188.70518493652344,1.745105504989624,-1,False
LB-428e,False,True,True,True,False,1.7415151596069336,-110.45995330810547,159.71694946289062,-1,True
AM-371f,True,False,False,False,False,2.453929901123047,-147.0795440673828,1.9404305219650269,-1,False
SE-110a,True,True,True,True,False,0.7823987603187561,-131.68951416015625,5.7811150550842285,-1,True
WB-501d,False,False,False,False,False,0.8764640092849731,-178.20005798339844,1.0074702501296997,-1,False
LB-599a,True,True,True,True,False,0.33066079020500183,-134.97007751464844,0.0006063750479370356,-1,True
KQ-187d,False,False,False,False,False,0.7660883665084839,-129.84054565429688,0.6587516069412231,-1,False
VH-331a,True,True,True,True,False,0.8896705508232117,16.24624252319336,1.0065436363220215,0.3999999761581421,True
PB-519b,False,False,False,False,False,0.5895817279815674,-151.3292999267578,0.022736622020602226,-1,True
PB-951b,False,False,False,False,False,1.1577928066253662,36.627437591552734,30.424877166748047,-1,True
OS-099b,True,True,True,True,False,0.6037550568580627,56.2286262512207,1.0526280403137207,-1,True
PG-973a,False,False,False,False,False,1.3125414848327637,102.53404998779297,22.40852928161621,-1,True
PG-710g,False,False,False,False,False,1.5403592586517334,-251.1476593017578,1.1676514148712158,-1,False
PD-754f,False,False,False,False,False,1.7503666877746582,-144.98263549804688,0.8100219964981079,-1,False
RY-780c,False,False,False,False,False,1.574209451675415,39.2631950378418,357.0622863769531,-1,True
KW-358h,False,False,False,False,False,0.909680962562561,-239.892822265625,1.622973918914795,-1,False
PB-519c,False,False,False,False,False,0.4303624629974365,-167.2875213623047,0.42405277490615845,-1,True
OY-799f,False,False,False,False,False,0.7078808546066284,-154.71873474121094,1.580957055091858,-1,False
CB-045c,True,True,True,True,False,0.6319624185562134,-40.131370544433594,0.01565413922071457,-1,True
KQ-187c,False,False,False,False,False,1.307227611541748,-93.74165344238281,4.414878845214844,-1,True
XH-083d,False,False,False,False,False,1.3010514974594116,-161.1328887939453,214.16456604003906,-1,True
OT-442b,True,True,True,True,True,1.0887163877487183,6.722293853759766,1.4873428344726562,-0.4457195997238159,True
BS-658j,False,False,False,False,False,1.445014476776123,-257.8673095703125,18.992183685302734,-1,True
PB-951c,False,False,False,False,False,0.4786412715911865,-71.07106018066406,0.0711420327425003,-1,True
PB-994a,False,False,False,False,False,0.778581440448761,566.0032348632812,15.056818962097168,-1,True
XH-083f,False,False,False,False,False,1.5630359649658203,-203.68397521972656,1.297115683555603,-1,False
QJ-149g,False,False,False,False,False,1.2713853120803833,-186.0715789794922,1.1525410413742065,-1,False
XG-430a,False,False,False,False,False,0.6678904891014099,126.22708892822266,1.666845440864563,-1,True
PB-994c,False,False,False,False,False,0.9247310757637024,160.43206787109375,0.1984633207321167,-1,True
PG-710c,False,False,False,False,False,0.692237913608551,-221.29222106933594,0.003438082290813327,-1,True
PG-502c,False,False,False,False,False,0.669792890548706,-75.4209213256836,2.3203535079956055,-1,True
RY-780a,False,False,False,False,False,1.1296019554138184,365.7455139160156,34.13511276245117,-1,True
PG-971f,False,False,False,False,False,2.091433525085449,-198.98635864257812,125.5831069946289,-1,True
XH-083g,False,False,False,False,False,1.6542792320251465,-236.86453247070312,1.9160215854644775,-1,False
PG-502e,False,False,False,False,False,0.9715938568115234,-212.919921875,32.62018585205078,-1,True
PB-132b,False,False,False,False,False,0.8858944773674011,-67.83102416992188,4.396594047546387,-1,True
WO-452f,False,False,False,False,False,2.325711250305176,-201.77206420898438,1.883719801902771,-1,False
KI-439f,False,False,False,False,False,1.9440628290176392,-213.6233673095703,0.5163871049880981,-1,False
WO-617d,False,False,False,False,False,0.6463921070098877,-170.14881896972656,0.8335269093513489,-1,False
PG-710d,False,False,False,False,False,1.4259742498397827,-229.47171020507812,57.21751403808594,-1,True
LS-483e,False,False,False,False,False,1.4845067262649536,-128.52481079101562,0.002143896883353591,-1,True
PG-971g,False,False,False,False,False,1.9161617755889893,-235.67481994628906,0.7459298968315125,-1,False
UQ-965i,False,False,False,False,False,1.0075066089630127,-213.96730041503906,0.6837270855903625,-1,False
PG-973g,False,False,False,False,False,1.0842819213867188,-198.5233917236328,0.5538814663887024,-1,False
OT-627d,False,False,False,False,False,1.1039741039276123,-112.69790649414062,14.348597526550293,-1,True
OT-680b,False,False,False,False,False,0.9050890207290649,184.05340576171875,1.637536883354187,-1,True
OT-113c,False,False,False,False,False,1.0754984617233276,41.53192138671875,3.7545950412750244,-1,True
NL-506f,False,False,False,False,False,1.5422223806381226,-208.54974365234375,1.0303804874420166,-1,False
NL-881f,False,False,False,False,False,0.7925600409507751,-170.3017120361328,1.8695417642593384,-1,False
LS-621d,False,False,False,False,False,0.9328118562698364,-31.690834045410156,1.9055495262145996,-1,True
PB-296a,False,False,False,False,False,1.1008846759796143,511.6714172363281,4.019926071166992,-1,True
LS-123c,False,False,False,False,False,0.9536476135253906,-90.84015655517578,2.867201089859009,-1,True
LS-271h,False,False,False,False,False,1.573938250541687,-226.81663513183594,1.7948569059371948,-1,False
XH-083e,False,False,False,False,False,0.5975540280342102,-206.41519165039062,1.6067920923233032,-1,False
PB-296f,False,False,False,False,False,0.6035538911819458,-86.43319702148438,1.6301522254943848,-1,False
PB-994d,False,False,False,False,False,0.6323795318603516,86.3459701538086,1.0296142101287842,-1,True
RC-639a,True,True,True,True,False,1.0130153894424438,86.91533660888672,10.818294525146484,-1,True
LB-476a,False,False,False,False,False,0.8716223835945129,98.11608123779297,3.1466410160064697,-1,True
UB-282c,False,False,False,False,False,0.6088547706604004,143.06112670898438,7.3596577644348145,-1,True
SL-542a,False,False,False,False,False,0.5309233665466309,604.2578735351562,2.806800127029419,-1,True
LS-483a,False,False,False,False,False,0.4069878160953522,180.71217346191406,0.02440938912332058,-1,True
KI-439g,False,False,False,False,False,2.7624671459198,-221.0419464111328,0.5275108814239502,-1,False
LB-476d,False,False,False,False,False,0.7341604828834534,-144.38270568847656,0.028751838952302933,-1,True
NL-506g,False,False,False,False,False,2.530275583267212,-246.3643035888672,1.6809648275375366,-1,False
DC-970a,False,False,False,False,False,0.6533017754554749,327.23858642578125,8.78228759765625,-1,True
PB-132d,False,False,False,False,False,1.4622830152511597,-173.46897888183594,245.71974182128906,-1,True
IC-945b,False,False,False,False,False,0.7572886943817139,332.08978271484375,1.3947508335113525,-1,True
QF-899b,False,False,False,False,False,1.1160075664520264,72.10577392578125,49.269432067871094,-1,True
DC-724i,False,False,False,False,False,0.3502846956253052,-243.70127868652344,0.25327184796333313,-1,True
AU-709d,False,False,False,False,False,0.809170126914978,-107.57183837890625,1.168580412864685,-1,False
KQ-451a,False,False,False,False,False,0.7132716774940491,1216.602294921875,9.313823699951172,-1,True
CC-541a,False,False,False,False,False,0.3085939586162567,73.19757843017578,0.39879539608955383,-1,True
KI-439h,False,False,False,False,False,0.9697082042694092,-250.85606384277344,1.1963874101638794,-1,False
MG-197b,False,False,False,False,False,0.5016747117042542,186.8009796142578,7.603366851806641,-1,True
SE-648b,True,True,True,True,False,0.8873726725578308,-198.8532257080078,0.47084134817123413,-1,True
QF-899c,False,True,False,True,False,0.4835797846317291,-13.948445320129395,0.03291512653231621,-1,True
RC-040d,True,True,True,True,False,0.9211172461509705,-118.27108764648438,98.2981185913086,-1,True
KW-950b,False,True,False,True,False,1.2701125144958496,-200.42884826660156,5.297837257385254,-1,True
QF-755a,False,False,False,False,False,0.21672075986862183,-126.14070892333984,0.031580373644828796,-1,True
LB-428h,True,True,True,True,False,0.9034803509712219,-215.28514099121094,1.7294758558273315,-1,False
QF-804e,False,False,False,False,False,2.5034339427948,-213.4332733154297,1.1373021602630615,-1,False
PB-296d,False,False,False,False,False,0.7591724991798401,95.2864761352539,0.0333544947206974,-1,True
YA-462b,False,True,True,True,False,0.3977750539779663,23.56982421875,0.01199778076261282,-1,True
PB-994f,False,False,False,False,False,1.148059368133545,-64.40120697021484,0.6786416172981262,-1,False
PB-132c,False,False,False,False,False,0.5542010068893433,-205.524658203125,0.863555371761322,-1,True
PB-951d,False,False,False,False,False,1.4274793863296509,-123.34070587158203,0.6209595799446106,-1,True
LS-621c,False,False,False,False,False,1.0307283401489258,95.72669219970703,39.68691635131836,-1,True
UB-282f,False,False,False,False,False,0.8515189290046692,-106.62492370605469,1.2766635417938232,-1,False
